,DATE,WEATHER
7431,2010-06-02,Cloudy
7432,2010-06-02,Cloudy
7433,2010-06-04,Cloudy
7434,2010-06-04,Cloudy
7435,2010-06-05,Cloudy
7436,2010-06-05,Cloudy
7437,2010-06-05,Cloudy
7438,2010-06-05,Snow
7439,2010-06-05,Cloudy
7440,2010-06-05,Cloudy
7441,2010-06-06,Cloudy
7442,2010-06-06,Cloudy
7443,2010-06-06,Snow
7444,2010-06-07,Cloudy
7445,2010-06-07,Cloudy
7446,2010-06-08,Fog
7447,2010-06-08,Snow
7448,2010-06-08,Fog
7449,2010-06-08,Fog
7450,2010-06-09,Sunny
7451,2010-06-09,Fog
7452,2010-06-09,Fog
7453,2010-06-11,Snow
7454,2010-06-11,Cloudy
7455,2010-06-11,Cloudy
7456,2010-06-11,Cloudy
7457,2010-06-11,Cloudy
7458,2010-06-11,Cloudy
7459,2010-06-12,Cloudy
7460,2010-06-12,Cloudy
7461,2010-06-12,Snow
7462,2010-06-12,Cloudy
7463,2010-06-12,Cloudy
7464,2010-06-13,Snow
7465,2010-06-13,Fog
7466,2010-06-13,Fog
7467,2010-06-13,Fog
7468,2010-06-13,Fog
7469,2010-06-13,Fog
7470,2010-06-13,Cloudy
7471,2010-06-13,Cloudy
7472,2010-06-14,Snow
7473,2010-06-14,Fog
7474,2010-06-14,Fog
7475,2010-06-14,Fog
7476,2010-06-14,Fog
7477,2010-06-14,Fog
7478,2010-06-14,Fog
7479,2010-06-14,Fog
7480,2010-06-15,Cloudy
7481,2010-06-15,Cloudy
7482,2010-06-15,Cloudy
7483,2010-06-15,Cloudy
7484,2010-06-15,Snow
7485,2010-06-15,Cloudy
7486,2010-06-15,Fog
7487,2010-06-16,Fog
7488,2010-06-16,Cloudy
7489,2010-06-16,Fog
7490,2010-06-18,Snow
7491,2010-06-18,Cloudy
7492,2010-06-18,Cloudy
7493,2010-06-18,Cloudy
7494,2010-06-18,Cloudy
7495,2010-06-18,Cloudy
7496,2010-06-18,Cloudy
7497,2010-06-19,Cloudy
7498,2010-06-19,Cloudy
7499,2010-06-19,Cloudy
7500,2010-06-20,Rain
7501,2010-06-21,Snow
7502,2010-06-21,Cloudy
7503,2010-06-21,Cloudy
7504,2010-06-21,Cloudy
7505,2010-06-21,Cloudy
7506,2010-06-22,Cloudy
7507,2010-06-22,Cloudy
7508,2010-06-22,Cloudy
7509,2010-06-22,Cloudy
7510,2010-06-23,Cloudy
7511,2010-06-23,Cloudy
7512,2010-06-23,Snow
7513,2010-06-23,Snow
7514,2010-06-23,Cloudy
7515,2010-06-23,Cloudy
7516,2010-06-23,Cloudy
7517,2010-06-24,Cloudy
7518,2010-06-24,Cloudy
7519,2010-06-24,Cloudy
7520,2010-06-24,Cloudy
7521,2010-06-24,Cloudy
7522,2010-06-24,Cloudy
7523,2010-06-26,Cloudy
7524,2010-06-26,Cloudy
7525,2010-06-26,Cloudy
7526,2010-06-26,Cloudy
7527,2010-06-26,Cloudy
7528,2010-06-26,Cloudy
7529,2010-06-26,Cloudy
7530,2010-06-26,Cloudy
7531,2010-06-26,Cloudy
7532,2010-06-26,Snow
7533,2010-06-27,Cloudy
7534,2010-06-27,Cloudy
7535,2010-06-27,Cloudy
7536,2010-06-27,Cloudy
7537,2010-06-27,Cloudy
7538,2010-06-27,Rain
7539,2010-06-28,Cloudy
7540,2010-06-28,Cloudy
7541,2010-06-28,Cloudy
7542,2010-06-29,Fog
7543,2010-07-01,Fog
7544,2010-07-04,Fog
7545,2010-07-06,Cloudy
7546,2010-07-06,Cloudy
7547,2010-07-06,Cloudy
7548,2010-07-06,Snow
7549,2010-07-07,Rain
7550,2010-07-07,Cloudy
7551,2010-07-07,Cloudy
7552,2010-07-07,Cloudy
7553,2010-07-07,Cloudy
7554,2010-07-07,Cloudy
7555,2010-07-08,Snow
7556,2010-07-08,Fog
7557,2010-07-08,Cloudy
7558,2010-07-08,Fog
7559,2010-07-09,Cloudy
7560,2010-07-09,Rain
7561,2010-07-10,Fog
7562,2010-07-10,Cloudy
7563,2010-07-11,Cloudy
7564,2010-07-11,Cloudy
7565,2010-07-11,Cloudy
7566,2010-07-11,Snow
7567,2010-07-12,Fog
7568,2010-07-12,Cloudy
7569,2010-07-12,Rain
7570,2010-07-12,Cloudy
7571,2010-07-12,Fog
7572,2010-07-12,Fog
7573,2010-07-13,Cloudy
7574,2010-07-13,Fog
7575,2010-07-13,Rain
7576,2010-07-13,Cloudy
7577,2010-07-14,Fog
7578,2010-07-14,Fog
7579,2010-07-14,Fog
7580,2010-07-14,Sunny
7581,2010-07-15,Rain
7582,2010-07-18,Cloudy
7583,2010-07-18,Rain
7584,2010-07-18,Cloudy
7585,2010-07-18,Cloudy
7586,2010-07-19,Snow
7587,2010-07-20,Rain
7588,2010-07-20,Fog
7589,2010-07-20,Fog
7590,2010-07-21,Fog
7591,2010-07-21,Fog
7592,2010-07-22,Cloudy
7593,2010-07-22,Rain
7594,2010-07-23,Cloudy
7595,2010-07-23,Cloudy
7596,2010-07-23,Cloudy
7597,2010-07-23,Snow
7598,2010-07-23,Cloudy
7599,2010-07-23,Cloudy
7600,2010-07-24,Cloudy
7601,2010-07-24,Cloudy
7602,2010-07-24,Cloudy
7603,2010-07-24,Cloudy
7604,2010-07-24,Cloudy
7605,2010-07-24,Cloudy
7606,2010-07-24,Snow
7607,2010-07-24,Cloudy
7608,2010-07-25,Cloudy
7609,2010-07-25,Cloudy
7610,2010-07-25,Fog
7611,2010-07-26,Fog
7612,2010-07-26,Fog
7613,2010-07-28,Cloudy
7614,2010-07-28,Sunny
7615,2010-07-28,Fog
7616,2010-07-28,Fog
7617,2010-07-29,Fog
7618,2010-07-29,Cloudy
7619,2010-07-30,Cloudy
7620,2010-07-30,Snow
7621,2010-07-31,Cloudy
7622,2010-07-31,Cloudy
7623,2010-07-31,Cloudy
7624,2010-07-31,Cloudy
7625,2010-07-31,Snow
7626,2010-07-31,Cloudy
7627,2010-07-31,Cloudy
7628,2010-07-31,Cloudy
7629,2010-07-31,Cloudy
7630,2010-08-01,Fog
7631,2010-08-01,Fog
7632,2010-08-01,Fog
7633,2010-08-01,Sunny
7634,2010-08-01,Fog
7635,2010-08-01,Fog
7636,2010-08-02,Fog
7637,2010-08-02,Snow
7638,2010-08-02,Fog
7639,2010-08-03,Cloudy
7640,2010-08-03,Snow
7641,2010-08-03,Cloudy
7642,2010-08-03,Cloudy
7643,2010-08-03,Cloudy
7644,2010-08-03,Fog
7645,2010-08-03,Cloudy
7646,2010-08-03,Cloudy
7647,2010-08-03,Cloudy
7648,2010-08-03,Cloudy
7649,2010-08-04,Cloudy
7650,2010-08-04,Cloudy
7651,2010-08-04,Cloudy
7652,2010-08-04,Cloudy
7653,2010-08-04,Snow
7654,2010-08-04,Cloudy
7655,2010-08-04,Cloudy
7656,2010-08-04,Cloudy
7657,2010-08-04,Cloudy
7658,2010-08-05,Fog
7659,2010-08-05,Cloudy
7660,2010-08-05,Cloudy
7661,2010-08-06,Fog
7662,2010-08-08,Fog
7663,2010-08-08,Cloudy
7664,2010-08-08,Snow
7665,2010-08-09,Cloudy
7666,2010-08-09,Cloudy
7667,2010-08-09,Rain
7668,2010-08-09,Fog
7669,2010-08-10,Fog
7670,2010-08-10,Fog
7671,2010-08-11,Sunny
7672,2010-08-11,Fog
7673,2010-08-11,Fog
7674,2010-08-13,Rain
7675,2010-08-13,Cloudy
7676,2010-08-13,Cloudy
7677,2010-08-13,Cloudy
7678,2010-08-13,Cloudy
7679,2010-08-14,Cloudy
7680,2010-08-14,Rain
7681,2010-08-14,Cloudy
7682,2010-08-15,Fog
7683,2010-08-17,Snow
7684,2010-08-18,Snow
7685,2010-08-19,Fog
7686,2010-08-20,Snow
7687,2010-08-20,Cloudy
7688,2010-08-20,Fog
7689,2010-08-21,Fog
7690,2010-08-21,Cloudy
7691,2010-08-21,Fog
7692,2010-08-21,Cloudy
7693,2010-08-21,Fog
7694,2010-08-21,Snow
7695,2010-08-24,Fog
7696,2010-08-24,Rain
7697,2010-08-28,Fog
7698,2010-09-01,Fog
7699,2010-09-01,Snow
7700,2010-09-01,Fog
7701,2010-09-02,Cloudy
7702,2010-09-02,Cloudy
7703,2010-09-02,Snow
7704,2010-09-02,Cloudy
7705,2010-09-02,Cloudy
7706,2010-09-02,Cloudy
7707,2010-09-02,Fog
7708,2010-09-03,Cloudy
7709,2010-09-03,Cloudy
7710,2010-09-03,Cloudy
7711,2010-09-03,Rain
7712,2010-09-04,Rain
7713,2010-09-04,Fog
7714,2010-09-05,Snow
7715,2010-09-06,Fog
7716,2010-09-06,Cloudy
7717,2010-09-06,Rain
7718,2010-09-11,Snow
7719,2010-09-11,Fog
7720,2010-09-11,Fog
7721,2010-09-14,Fog
7722,2010-09-15,Fog
7723,2010-09-15,Rain
7724,2010-09-16,Fog
7725,2010-09-16,Snow
7726,2010-09-16,Fog
7727,2010-09-17,Fog
7728,2010-09-18,Cloudy
7729,2010-09-18,Cloudy
7730,2010-09-18,Cloudy
7731,2010-09-18,Cloudy
7732,2010-09-18,Snow
7733,2010-09-19,Cloudy
7734,2010-09-19,Snow
7735,2010-09-19,Cloudy
7736,2010-09-20,Rain
7737,2010-09-20,Cloudy
7738,2010-09-21,Cloudy
7739,2010-09-21,Snow
7740,2010-09-21,Cloudy
7741,2010-09-21,Cloudy
7742,2010-09-21,Cloudy
7743,2010-09-21,Cloudy
7744,2010-09-22,Fog
7745,2010-09-22,Cloudy
7746,2010-09-22,Cloudy
7747,2010-09-22,Cloudy
7748,2010-09-22,Cloudy
7749,2010-09-22,Cloudy
7750,2010-09-22,Cloudy
7751,2010-09-22,Fog
7752,2010-09-22,Fog
7753,2010-09-23,Fog
7754,2010-09-23,Fog
7755,2010-09-23,Fog
7756,2010-09-24,Fog
7757,2010-09-24,Fog
7758,2010-09-24,Snow
7759,2010-09-24,Fog
7760,2010-09-26,Snow
7761,2010-09-26,Fog
7762,2010-09-27,Fog
7763,2010-09-28,Fog
7764,2010-09-29,Fog
7765,2010-09-29,Fog
7766,2010-09-29,Fog
7767,2010-10-01,Fog
7768,2010-10-01,Snow
7769,2010-10-02,Snow
7770,2010-10-02,Fog
7771,2010-10-02,Fog
7772,2010-10-03,Snow
7773,2010-10-03,Fog
7774,2010-10-03,Fog
7775,2010-10-05,Fog
7776,2010-10-05,Fog
7777,2010-10-09,Fog
7778,2010-10-09,Fog
7779,2010-10-10,Fog
7780,2010-10-10,Fog
7781,2010-10-11,Fog
7782,2010-10-12,Fog
7783,2010-10-12,Fog
7784,2010-10-12,Fog
7785,2010-10-13,Cloudy
7786,2010-10-13,Cloudy
7787,2010-10-13,Snow
7788,2010-10-13,Cloudy
7789,2010-10-13,Cloudy
7790,2010-10-13,Fog
7791,2010-10-14,Cloudy
7792,2010-10-14,Cloudy
7793,2010-10-14,Cloudy
7794,2010-10-14,Cloudy
7795,2010-10-16,Fog
7796,2010-10-16,Fog
7797,2010-10-16,Sunny
7798,2010-10-18,Fog
7799,2010-10-18,Fog
7800,2010-10-19,Fog
7801,2010-10-20,Rain
7802,2010-10-22,Rain
7803,2010-10-23,Snow
7804,2010-10-23,Cloudy
7805,2010-10-23,Cloudy
7806,2010-10-23,Cloudy
7807,2010-10-23,Fog
7808,2010-10-24,Snow
7809,2010-10-24,Cloudy
7810,2010-10-24,Cloudy
7811,2010-10-24,Cloudy
7812,2010-10-24,Cloudy
7813,2010-10-24,Cloudy
7814,2010-10-24,Cloudy
7815,2010-10-24,Cloudy
7816,2010-10-25,Cloudy
7817,2010-10-25,Cloudy
7818,2010-10-25,Sunny
7819,2010-10-25,Cloudy
7820,2010-10-25,Fog
7821,2010-10-25,Fog
7822,2010-10-26,Cloudy
7823,2010-10-26,Cloudy
7824,2010-10-26,Cloudy
7825,2010-10-26,Cloudy
7826,2010-10-26,Cloudy
7827,2010-10-26,Cloudy
7828,2010-10-26,Snow
7829,2010-10-27,Cloudy
7830,2010-10-27,Cloudy
7831,2010-10-27,Cloudy
7832,2010-10-27,Cloudy
7833,2010-10-28,Cloudy
7834,2010-10-28,Cloudy
7835,2010-10-28,Rain
7836,2010-10-29,Fog
7837,2010-11-01,Fog
7838,2010-11-02,Fog
7839,2010-11-02,Fog
7840,2010-11-03,Snow
7841,2010-11-03,Fog
7842,2010-11-04,Snow
7843,2010-11-04,Fog
7844,2010-11-04,Snow
7845,2010-11-10,Fog
7846,2010-11-11,Fog
7847,2010-11-11,Snow
7848,2010-11-12,Fog
7849,2010-11-12,Rain
7850,2010-11-13,Fog
7851,2010-11-13,Snow
7852,2010-11-13,Fog
7853,2010-11-14,Fog
7854,2010-11-14,Snow
7855,2010-11-14,Fog
7856,2010-11-15,Sunny
7857,2010-11-15,Fog
7858,2010-11-15,Fog
7859,2010-11-16,Fog
7860,2010-11-16,Fog
7861,2010-11-17,Rain
7862,2010-11-17,Fog
7863,2010-11-17,Fog
7864,2010-11-17,Fog
7865,2010-11-18,Fog
7866,2010-11-19,Fog
7867,2010-11-19,Fog
7868,2010-11-19,Fog
7869,2010-11-20,Sunny
7870,2010-11-20,Fog
7871,2010-11-20,Fog
7872,2010-11-20,Fog
7873,2010-11-21,Rain
7874,2010-11-21,Fog
7875,2010-11-21,Fog
7876,2010-11-21,Fog
7877,2010-11-21,Fog
7878,2010-11-22,Cloudy
7879,2010-11-22,Cloudy
7880,2010-11-22,Cloudy
7881,2010-11-22,Cloudy
7882,2010-11-22,Snow
7883,2010-11-22,Cloudy
7884,2010-11-22,Fog
7885,2010-11-22,Fog
7886,2010-11-23,Cloudy
7887,2010-11-23,Cloudy
7888,2010-11-23,Cloudy
7889,2010-11-23,Cloudy
7890,2010-11-24,Fog
7891,2010-11-24,Snow
7892,2010-11-24,Snow
7893,2010-11-24,Cloudy
7894,2010-11-24,Fog
7895,2010-11-25,Snow
7896,2010-11-25,Rain
7897,2010-11-25,Fog
7898,2010-11-25,Fog
7899,2010-11-25,Fog
7900,2010-11-25,Fog
7901,2010-11-25,Snow
7902,2010-11-25,Fog
7903,2010-11-29,Snow
7904,2010-11-29,Fog
7905,2010-11-29,Fog
7906,2010-11-30,Fog
7907,2010-11-30,Snow
7908,2010-11-30,Fog
7909,2010-12-01,Fog
7910,2010-12-01,Snow
7911,2010-12-03,Snow
7912,2010-12-04,Fog
7913,2010-12-04,Snow
7914,2010-12-04,Fog
7915,2010-12-05,Snow
7916,2010-12-05,Snow
7917,2010-12-06,Snow
7918,2010-12-09,Fog
7919,2010-12-09,Fog
7920,2010-12-09,Snow
7921,2010-12-10,Fog
7922,2010-12-10,Sunny
7923,2010-12-10,Fog
7924,2010-12-10,Fog
7925,2010-12-11,Fog
7926,2010-12-11,Fog
7927,2010-12-11,Snow
7928,2010-12-11,Fog
7929,2010-12-12,Fog
7930,2010-12-12,Fog
7931,2010-12-12,Snow
7932,2010-12-13,Snow
7933,2010-12-15,Fog
7934,2010-12-15,Fog
7935,2010-12-15,Fog
7936,2010-12-16,Snow
7937,2010-12-16,Fog
7938,2010-12-17,Fog
7939,2010-12-17,Fog
7940,2010-12-17,Sunny
7941,2010-12-18,Fog
7942,2010-12-18,Sunny
7943,2010-12-18,Fog
7944,2010-12-19,Fog
7945,2010-12-20,Fog
7946,2010-12-20,Snow
7947,2010-12-20,Fog
7948,2010-12-21,Snow
7949,2010-12-21,Fog
7950,2010-12-21,Fog
7951,2010-12-21,Snow
7952,2010-12-21,Snow
7953,2010-12-21,Snow
7954,2010-12-21,Snow
7955,2010-12-21,Fog
7956,2010-12-21,Snow
7957,2010-12-21,Snow
7958,2010-12-22,Snow
7959,2010-12-22,Fog
7960,2010-12-22,Snow
7961,2010-12-22,Fog
7962,2010-12-22,Fog
7963,2010-12-22,Fog
7964,2010-12-22,Fog
7965,2010-12-23,Fog
7966,2010-12-23,Fog
7967,2010-12-24,Fog
7968,2010-12-24,Snow
7969,2010-12-24,Fog
7970,2010-12-25,Snow
7971,2010-12-25,Fog
7972,2010-12-25,Fog
7973,2010-12-26,Snow
7974,2010-12-26,Fog
7975,2010-12-26,Fog
7976,2010-12-27,Sunny
7977,2010-12-27,Fog
7978,2010-12-27,Fog
7979,2010-12-28,Sunny
7980,2010-12-28,Fog
7981,2010-12-28,Fog
7982,2010-12-28,Fog
7983,2010-12-28,Fog
7984,2010-12-29,Fog
7985,2010-12-29,Snow
7986,2010-12-29,Fog
7987,2010-12-29,Fog
7988,2010-12-29,Fog
7989,2010-12-30,Fog
7990,2010-12-30,Fog
7991,2010-12-30,Fog
7992,2010-12-30,Fog
7993,2010-12-30,Fog
7994,2010-12-30,Snow
7995,2010-12-30,Fog
7996,2010-12-31,Cloudy
7997,2010-12-31,Cloudy
7998,2010-12-31,Cloudy
7999,2010-12-31,Cloudy
8000,2010-12-31,Fog
8001,2010-12-31,Snow
8002,2010-12-31,Cloudy
8003,2011-01-01,Snow
8004,2011-01-01,Cloudy
8005,2011-01-01,Cloudy
8006,2011-01-02,Snow
8007,2011-01-02,Cloudy
8008,2011-01-03,Snow
8009,2011-01-04,Snow
8010,2011-01-05,Snow
8011,2011-01-05,Snow
8012,2011-01-05,Fog
8013,2011-01-06,Snow
8014,2011-01-06,Snow
8015,2011-01-06,Fog
8016,2011-01-06,Fog
8017,2011-01-07,Snow
8018,2011-01-07,Fog
8019,2011-01-08,Snow
8020,2011-01-08,Snow
8021,2011-01-09,Snow
8022,2011-01-09,Fog
8023,2011-01-10,Fog
8024,2011-01-10,Snow
8025,2011-01-11,Snow
8026,2011-01-11,Fog
8027,2011-01-11,Fog
8028,2011-01-11,Fog
8029,2011-01-12,Snow
8030,2011-01-13,Fog
8031,2011-01-13,Fog
8032,2011-01-13,Fog
8033,2011-01-13,Snow
8034,2011-01-14,Snow
8035,2011-01-14,Snow
8036,2011-01-14,Fog
8037,2011-01-14,Fog
8038,2011-01-15,Fog
8039,2011-01-15,Snow
8040,2011-01-15,Fog
8041,2011-01-15,Snow
8042,2011-01-16,Snow
8043,2011-01-16,Fog
8044,2011-01-16,Fog
8045,2011-01-16,Snow
8046,2011-01-17,Snow
8047,2011-01-17,Fog
8048,2011-01-17,Fog
8049,2011-01-17,Fog
8050,2011-01-17,Snow
8051,2011-01-18,Snow
8052,2011-01-18,Fog
8053,2011-01-18,Snow
8054,2011-01-18,Fog
8055,2011-01-18,Snow
8056,2011-01-18,Snow
8057,2011-01-19,Snow
8058,2011-01-19,Snow
8059,2011-01-19,Fog
8060,2011-01-19,Snow
8061,2011-01-19,Snow
8062,2011-01-20,Fog
8063,2011-01-20,Snow
8064,2011-01-20,Snow
8065,2011-01-20,Fog
8066,2011-01-20,Snow
8067,2011-01-21,Snow
8068,2011-01-22,Snow
8069,2011-01-22,Fog
8070,2011-01-22,Snow
8071,2011-01-23,Snow
8072,2011-01-23,Snow
8073,2011-01-23,Fog
8074,2011-01-23,Fog
8075,2011-01-24,Snow
8076,2011-01-24,Fog
8077,2011-01-24,Fog
8078,2011-01-24,Snow
8079,2011-01-24,Fog
8080,2011-01-25,Snow
8081,2011-01-25,Fog
8082,2011-01-25,Fog
8083,2011-01-25,Snow
8084,2011-01-25,Fog
8085,2011-01-25,Fog
8086,2011-01-26,Fog
8087,2011-01-26,Fog
8088,2011-01-26,Snow
8089,2011-01-26,Fog
8090,2011-01-26,Fog
8091,2011-01-26,Fog
8092,2011-01-27,Fog
8093,2011-01-27,Fog
8094,2011-01-27,Fog
8095,2011-01-27,Snow
8096,2011-01-27,Fog
8097,2011-01-27,Snow
8098,2011-01-27,Fog
8099,2011-01-27,Fog
8100,2011-01-28,Fog
8101,2011-01-28,Snow
8102,2011-01-28,Fog
8103,2011-01-28,Snow
8104,2011-01-29,Snow
8105,2011-01-29,Fog
8106,2011-01-29,Snow
8107,2011-01-29,Fog
8108,2011-01-30,Snow
8109,2011-01-30,Fog
8110,2011-01-30,Fog
8111,2011-01-30,Snow
8112,2011-01-30,Snow
8113,2011-01-30,Fog
8114,2011-01-31,Fog
8115,2011-01-31,Snow
8116,2011-01-31,Fog
8117,2011-01-31,Snow
8118,2011-02-01,Snow
8119,2011-02-01,Cloudy
8120,2011-02-01,Snow
8121,2011-02-01,Snow
8122,2011-02-01,Cloudy
8123,2011-02-02,Fog
8124,2011-02-02,Snow
8125,2011-02-02,Cloudy
8126,2011-02-02,Snow
8127,2011-02-02,Fog
8128,2011-02-02,Fog
8129,2011-02-02,Cloudy
8130,2011-02-02,Fog
8131,2011-02-03,Snow
8132,2011-02-03,Cloudy
8133,2011-02-03,Cloudy
8134,2011-02-04,Snow
8135,2011-02-05,Snow
8136,2011-02-06,Snow
8137,2011-02-06,Fog
8138,2011-02-06,Fog
8139,2011-02-06,Fog
8140,2011-02-07,Fog
8141,2011-02-07,Fog
8142,2011-02-07,Snow
8143,2011-02-07,Snow
8144,2011-02-08,Fog
8145,2011-02-08,Snow
8146,2011-02-08,Fog
8147,2011-02-08,Snow
8148,2011-02-09,Snow
8149,2011-02-10,Fog
8150,2011-02-10,Snow
8151,2011-02-11,Snow
8152,2011-02-11,Fog
8153,2011-02-11,Snow
8154,2011-02-11,Fog
8155,2011-02-12,Snow
8156,2011-02-12,Snow
8157,2011-02-13,Snow
8158,2011-02-14,Snow
8159,2011-02-15,Rain
8160,2011-02-15,Snow
8161,2011-02-16,Sunny
8162,2011-02-16,Fog
8163,2011-02-16,Fog
8164,2011-02-17,Fog
8165,2011-02-17,Fog
8166,2011-02-18,Snow
8167,2011-02-19,Snow
8168,2011-02-20,Cloudy
8169,2011-02-20,Fog
8170,2011-02-20,Snow
8171,2011-02-20,Fog
8172,2011-02-20,Snow
8173,2011-02-20,Snow
8174,2011-02-21,Cloudy
8175,2011-02-21,Snow
8176,2011-02-21,Fog
8177,2011-02-21,Fog
8178,2011-02-21,Snow
8179,2011-02-21,Snow
8180,2011-02-22,Fog
8181,2011-02-22,Snow
8182,2011-02-22,Fog
8183,2011-02-22,Snow
8184,2011-02-22,Snow
8185,2011-02-22,Snow
8186,2011-02-22,Snow
8187,2011-02-22,Snow
8188,2011-02-23,Snow
8189,2011-02-23,Fog
8190,2011-02-23,Fog
8191,2011-02-23,Snow
8192,2011-02-23,Snow
8193,2011-02-24,Snow
8194,2011-02-24,Snow
8195,2011-02-24,Rain
8196,2011-02-24,Snow
8197,2011-02-24,Fog
8198,2011-02-24,Fog
8199,2011-02-24,Snow
8200,2011-02-24,Cloudy
8201,2011-02-25,Fog
8202,2011-02-25,Fog
8203,2011-02-25,Snow
8204,2011-02-25,Fog
8205,2011-02-26,Snow
8206,2011-02-26,Fog
8207,2011-02-26,Fog
8208,2011-02-26,Snow
8209,2011-02-26,Snow
8210,2011-02-27,Snow
8211,2011-02-27,Snow
8212,2011-02-27,Cloudy
8213,2011-02-27,Snow
8214,2011-02-27,Snow
8215,2011-02-27,Cloudy
8216,2011-02-27,Snow
8217,2011-02-28,Snow
8218,2011-02-28,Cloudy
8219,2011-02-28,Snow
8220,2011-02-28,Fog
8221,2011-02-28,Snow
8222,2011-02-28,Snow
8223,2011-02-28,Fog
8224,2011-02-28,Cloudy
8225,2011-02-28,Cloudy
8226,2011-02-28,Snow
8227,2011-02-28,Snow
8228,2011-03-01,Fog
8229,2011-03-01,Snow
8230,2011-03-01,Snow
8231,2011-03-01,Fog
8232,2011-03-01,Fog
8233,2011-03-02,Snow
8234,2011-03-03,Rain
8235,2011-03-03,Snow
8236,2011-03-04,Cloudy
8237,2011-03-04,Fog
8238,2011-03-04,Rain
8239,2011-03-04,Fog
8240,2011-03-05,Fog
8241,2011-03-05,Snow
8242,2011-03-05,Cloudy
8243,2011-03-05,Fog
8244,2011-03-05,Cloudy
8245,2011-03-05,Fog
8246,2011-03-05,Cloudy
8247,2011-03-05,Cloudy
8248,2011-03-06,Snow
8249,2011-03-06,Snow
8250,2011-03-07,Snow
8251,2011-03-07,Fog
8252,2011-03-07,Fog
8253,2011-03-08,Fog
8254,2011-03-08,Rain
8255,2011-03-08,Fog
8256,2011-03-08,Fog
8257,2011-03-08,Fog
8258,2011-03-09,Fog
8259,2011-03-09,Rain
8260,2011-03-09,Fog
8261,2011-03-09,Fog
8262,2011-03-09,Fog
8263,2011-03-10,Snow
8264,2011-03-10,Fog
8265,2011-03-10,Snow
8266,2011-03-10,Fog
8267,2011-03-11,Snow
8268,2011-03-11,Snow
8269,2011-03-13,Fog
8270,2011-03-13,Snow
8271,2011-03-14,Snow
8272,2011-03-14,Fog
8273,2011-03-14,Fog
8274,2011-03-15,Fog
8275,2011-03-15,Fog
8276,2011-03-15,Fog
8277,2011-03-16,Fog
8278,2011-03-16,Snow
8279,2011-03-16,Sunny
8280,2011-03-16,Fog
8281,2011-03-16,Fog
8282,2011-03-18,Fog
8283,2011-03-19,Snow
8284,2011-03-19,Fog
8285,2011-03-19,Fog
8286,2011-03-20,Cloudy
8287,2011-03-20,Cloudy
8288,2011-03-20,Rain
8289,2011-03-20,Cloudy
8290,2011-03-20,Cloudy
8291,2011-03-20,Snow
8292,2011-03-21,Cloudy
8293,2011-03-21,Cloudy
8294,2011-03-21,Rain
8295,2011-03-21,Snow
8296,2011-03-21,Cloudy
8297,2011-03-21,Cloudy
8298,2011-03-21,Cloudy
8299,2011-03-21,Cloudy
8300,2011-03-21,Cloudy
8301,2011-03-21,Cloudy
8302,2011-03-21,Cloudy
8303,2011-03-22,Cloudy
8304,2011-03-22,Rain
8305,2011-03-22,Cloudy
8306,2011-03-22,Snow
8307,2011-03-22,Cloudy
8308,2011-03-22,Cloudy
8309,2011-03-22,Cloudy
8310,2011-03-22,Cloudy
8311,2011-03-22,Cloudy
8312,2011-03-22,Cloudy
8313,2011-03-22,Cloudy
8314,2011-03-23,Fog
8315,2011-03-23,Fog
8316,2011-03-23,Snow
8317,2011-03-23,Snow
8318,2011-03-23,Fog
8319,2011-03-23,Fog
8320,2011-03-24,Snow
8321,2011-03-24,Fog
8322,2011-03-24,Snow
8323,2011-03-24,Fog
8324,2011-03-25,Snow
8325,2011-03-25,Snow
8326,2011-03-25,Fog
8327,2011-03-26,Snow
8328,2011-03-27,Snow
8329,2011-03-28,Snow
8330,2011-03-29,Snow
8331,2011-03-30,Fog
8332,2011-03-31,Snow
8333,2011-04-01,Fog
8334,2011-04-01,Rain
8335,2011-04-01,Fog
8336,2011-04-03,Cloudy
8337,2011-04-03,Cloudy
8338,2011-04-03,Cloudy
8339,2011-04-03,Cloudy
8340,2011-04-03,Rain
8341,2011-04-04,Cloudy
8342,2011-04-04,Cloudy
8343,2011-04-04,Cloudy
8344,2011-04-04,Cloudy
8345,2011-04-04,Cloudy
8346,2011-04-04,Rain
8347,2011-04-04,Cloudy
8348,2011-04-04,Cloudy
8349,2011-04-04,Cloudy
8350,2011-04-04,Cloudy
8351,2011-04-04,Cloudy
8352,2011-04-04,Cloudy
8353,2011-04-05,Snow
8354,2011-04-06,Fog
8355,2011-04-06,Rain
8356,2011-04-06,Fog
8357,2011-04-06,Fog
8358,2011-04-07,Fog
8359,2011-04-07,Fog
8360,2011-04-07,Rain
8361,2011-04-07,Fog
8362,2011-04-07,Fog
8363,2011-04-07,Fog
8364,2011-04-07,Fog
8365,2011-04-07,Fog
8366,2011-04-07,Fog
8367,2011-04-07,Fog
8368,2011-04-08,Fog
8369,2011-04-08,Fog
8370,2011-04-08,Fog
8371,2011-04-08,Rain
8372,2011-04-08,Fog
8373,2011-04-08,Fog
8374,2011-04-09,Fog
8375,2011-04-09,Sunny
8376,2011-04-09,Fog
8377,2011-04-09,Fog
8378,2011-04-09,Fog
8379,2011-04-09,Fog
8380,2011-04-09,Fog
8381,2011-04-10,Fog
8382,2011-04-10,Rain
8383,2011-04-10,Cloudy
8384,2011-04-10,Fog
8385,2011-04-10,Fog
8386,2011-04-10,Fog
8387,2011-04-11,Fog
